#
1
1065
14;1;114494;00006192;104330;;000000000001;000000000001;0.00;0;416;49.00;49.00;000000000001;;4607012351951;49.00;;;0000000001;;;1/416/114494;;;;;;;;;;;;;;;;;;
16;1;114494;00006192;104330;;;1.000;0.00;0;416;49.00;49.00;000000000001;;4607012351951;;;;0000000001;;;1/416/114494;;;;;;;;;;;;;;;;;;
11;1;114494;00006192;106884;;7.50;3.000;22.50;0;416;7.50;22.50;000000000001;;2200000004819;22.50;;;0000000001;;;1/416/114494;;;;;;0;;;;;;;;;;;;
14;1;114494;00006192;106884;;000000000002;000000000002;0.00;0;416;7.50;22.50;000000000001;;2200000004819;22.50;;;0000000001;;;1/416/114494;;;;;;;;;;;;;;;;;;
16;1;114494;00006192;106884;;;3.000;0.00;0;416;7.50;22.50;000000000001;;2200000004819;;;;0000000001;;;1/416/114494;;;;;;;;;;;;;;;;;;
11;1;114494;00006192;118166;;125.00;3.000;375.00;0;416;99.50;298.50;000000000001;;2200000006325;375.00;;;0000000001;;;1/416/114494;;;;;;0;;;;;;;;;;;;
14;1;114494;00006192;118166;;000000000002;000000000002;0.00;0;416;99.50;298.50;000000000001;;2200000006325;375.00;;;0000000001;;;1/416/114494;;;;;;;;;;;;;;;;;;
16;1;114494;00006192;118166;;;3.000;0.00;0;416;99.50;298.50;000000000001;;2200000006325;;;;0000000001;;;1/416/114494;;;;;;;;;;;;;;;;;;
15;1;114494;00006192;;;2;76.50;76.50;0;416;7;5;000000000001;;;;;;0000000001;;;1/416/114494;;;;;;;;;;;;;;;;;;
41;1;114494;00006192;;0000000002;1;380.00;380.00;0;416;;;0;;;0;;;0000000001;;;1/416/114494;;;;;;;;;;;;;;;;;;
43;1;114494;00006192;;0000000002;1;380.00;380.00;0;416;;;000000000001;;;;;;0000000001;;;22/19457/203;;;;;;;;;;;;;;;;;;
49;1;114494;00006192;;;;;380.00;0;416;;;000000000001;;;;;;0000000001;;;22/19457/203;;;;;;;;;;;;;;;;;;
45;1;114494;00006192;;;;;380.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14527;2316129504;22/19457/203;;;;;;;;;;;;;;;;;;13.07.2021 19:55:00
55;1;114494;00006192;;;;8.000;380.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114494;;;;;;;;;;;;;;;;;;
42;1;114495;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114495;;;;;;;;;;;;;;;;;;
11;1;114495;00006192;106884;;7.50;1.000;7.55;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114495;;;;;;0;;;;;;;;;;;;
14;1;114495;00006192;106884;;000000000002;000000000002;0.00;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114495;;;;;;;;;;;;;;;;;;
16;1;114495;00006192;106884;;;1.000;0.00;0;416;7.45;7.45;000000000001;;2200000004819;;;;0000000001;;;1/416/114495;;;;;;;;;;;;;;;;;;
11;1;114495;00006192;117324;;71.00;1.000;71.45;0;416;70.55;70.55;000000000001;;2200000006103;71.00;;;0000000001;;;1/416/114495;;;;;;0;;;;;;;;;;;;
14;1;114495;00006192;117324;;000000000002;000000000002;0.00;0;416;70.55;70.55;000000000001;;2200000006103;71.00;;;0000000001;;;1/416/114495;;;;;;;;;;;;;;;;;;
16;1;114495;00006192;117324;;;1.000;0.00;0;416;70.55;70.55;000000000001;;2200000006103;;;;0000000001;;;1/416/114495;;;;;;;;;;;;;;;;;;
40;1;114495;00006192;;0000000001;0;1000.00;1000.00;0;416;;;0;;;0;;;0000000001;;;1/416/114495;;;;;;;;;;;;;;;;;;
43;1;114495;00006192;;0000000001;0;78.00;78.00;0;416;;;000000000001;;;;;;0000000001;;;23/19458/203;;;;;;;;;;;;;;;;;;
40;1;114495;00006192;;0000000001;0;-922.00;-922.00;0;416;;;;;;;;;0000000001;;;1/416/114495;;;;;;;;;;;;;;;;;;
49;1;114495;00006192;;;;;78.00;0;416;;;000000000001;;;;;;0000000001;;;23/19458/203;;;;;;;;;;;;;;;;;;
45;1;114495;00006192;;;;;78.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14528;2969718425;23/19458/203;;;;;;;;;;;;;;;;;;13.07.2021 19:57:00
55;1;114495;00006192;;;;2.000;78.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114495;;;;;;;;;;;;;;;;;;
42;1;114496;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114496;;;;;;;;;;;;;;;;;;
11;1;114496;00006192;116826;;86.50;1.000;86.76;0;416;86.24;86.24;000000000001;;3080216049076;86.50;;;0000000001;;;1/416/114496;;;;;;1;;;;;;;;;;;;
14;1;114496;00006192;116826;;000000000002;000000000002;0.00;0;416;86.24;86.24;000000000001;;3080216049076;86.50;;;0000000001;;;1/416/114496;;;;;;;;;;;;;;;;;;
16;1;114496;00006192;116826;;;1.000;0.00;0;416;86.24;86.24;000000000001;;3080216049076;;;;0000000001;;;1/416/114496;;;;;;;;;;;;;;;;;;
11;1;114496;00006192;109667;;58.90;1.000;59.04;0;416;48.76;48.76;000000000001;;4680036912162;58.90;;;0000000001;;;1/416/114496;;;;;;1;;;;;;;;;;;;
14;1;114496;00006192;109667;;000000000002;000000000002;0.00;0;416;48.76;48.76;000000000001;;4680036912162;58.90;;;0000000001;;;1/416/114496;;;;;;;;;;;;;;;;;;
16;1;114496;00006192;109667;;;1.000;0.00;0;416;48.76;48.76;000000000001;;4680036912162;;;;0000000001;;;1/416/114496;;;;;;;;;;;;;;;;;;
15;1;114496;00006192;;;2;10.00;10.00;0;416;7;5;000000000001;;;;;;0000000001;;;1/416/114496;;;;;;;;;;;;;;;;;;
40;1;114496;00006192;;0000000001;0;200.00;200.00;0;416;;;0;;;0;;;0000000001;;;1/416/114496;;;;;;;;;;;;;;;;;;
43;1;114496;00006192;;0000000001;0;135.00;135.00;0;416;;;000000000001;;;;;;0000000001;;;24/19459/203;;;;;;;;;;;;;;;;;;
40;1;114496;00006192;;0000000001;0;-65.00;-65.00;0;416;;;;;;;;;0000000001;;;1/416/114496;;;;;;;;;;;;;;;;;;
49;1;114496;00006192;;;;;135.00;0;416;;;000000000001;;;;;;0000000001;;;24/19459/203;;;;;;;;;;;;;;;;;;
45;1;114496;00006192;;;;;135.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14529;1415795142;24/19459/203;;;;;;;;;;;;;;;;;;13.07.2021 19:57:00
55;1;114496;00006192;;;;2.000;135.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114496;;;;;;;;;;;;;;;;;;
42;1;114497;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114497;;;;;;;;;;;;;;;;;;
11;1;114497;00006192;117143;;68.50;2.000;137.80;0;416;57.50;115.00;000000000001;;4605664012589;137.00;;;0000000001;;;1/416/114497;;;;;;1;;;;;;;;;;;;
14;1;114497;00006192;117143;;000000000002;000000000002;0.00;0;416;57.50;115.00;000000000001;;4605664012589;137.00;;;0000000001;;;1/416/114497;;;;;;;;;;;;;;;;;;
16;1;114497;00006192;117143;;;2.000;0.00;0;416;57.50;115.00;000000000001;;4605664012589;;;;0000000001;;;1/416/114497;;;;;;;;;;;;;;;;;;
15;1;114497;00006192;;;2;21.20;21.20;0;416;7;5;000000000001;;;;;;0000000001;;;1/416/114497;;;;;;;;;;;;;;;;;;
41;1;114497;00006192;;0000000002;1;115.00;115.00;0;416;;;0;;;0;;;0000000001;;;1/416/114497;;;;;;;;;;;;;;;;;;
43;1;114497;00006192;;0000000002;1;115.00;115.00;0;416;;;000000000001;;;;;;0000000001;;;25/19460/203;;;;;;;;;;;;;;;;;;
49;1;114497;00006192;;;;;115.00;0;416;;;000000000001;;;;;;0000000001;;;25/19460/203;;;;;;;;;;;;;;;;;;
45;1;114497;00006192;;;;;115.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14530;1241477069;25/19460/203;;;;;;;;;;;;;;;;;;13.07.2021 19:59:00
55;1;114497;00006192;;;;2.000;115.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114497;;;;;;;;;;;;;;;;;;
42;1;114498;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114498;;;;;;;;;;;;;;;;;;
11;1;114498;00006192;105738;;47.90;1.000;47.90;0;416;44.50;44.50;000000000001;;4605622008852;47.90;;;0000000001;;;1/416/114498;;;;;;1;;;;;;;;;;;;
14;1;114498;00006192;105738;;000000000002;000000000002;0.00;0;416;44.50;44.50;000000000001;;4605622008852;47.90;;;0000000001;;;1/416/114498;;;;;;;;;;;;;;;;;;
16;1;114498;00006192;105738;;;1.000;0.00;0;416;44.50;44.50;000000000001;;4605622008852;;;;0000000001;;;1/416/114498;;;;;;;;;;;;;;;;;;
15;1;114498;00006192;;;2;3.40;3.40;0;416;7;5;000000000001;;;;;;0000000001;;;1/416/114498;;;;;;;;;;;;;;;;;;
11;1;114498;00006192;116826;;86.50;1.000;86.50;0;416;86.50;86.50;000000000001;;3080216049076;86.50;;;0000000001;;;1/416/114498;;;;;;1;;;;;;;;;;;;
14;1;114498;00006192;116826;;000000000002;000000000002;0.00;0;416;86.50;86.50;000000000001;;3080216049076;86.50;;;0000000001;;;1/416/114498;;;;;;;;;;;;;;;;;;
16;1;114498;00006192;116826;;;1.000;0.00;0;416;86.50;86.50;000000000001;;3080216049076;;;;0000000001;;;1/416/114498;;;;;;;;;;;;;;;;;;
41;1;114498;00006192;;0000000002;1;131.00;131.00;0;416;;;0;;;0;;;0000000001;;;1/416/114498;;;;;;;;;;;;;;;;;;
43;1;114498;00006192;;0000000002;1;131.00;131.00;0;416;;;000000000001;;;;;;0000000001;;;26/19461/203;;;;;;;;;;;;;;;;;;
49;1;114498;00006192;;;;;131.00;0;416;;;000000000001;;;;;;0000000001;;;26/19461/203;;;;;;;;;;;;;;;;;;
45;1;114498;00006192;;;;;131.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14531;1937086111;26/19461/203;;;;;;;;;;;;;;;;;;13.07.2021 19:59:00
55;1;114498;00006192;;;;2.000;131.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114498;;;;;;;;;;;;;;;;;;
42;1;114499;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114499;;;;;;;;;;;;;;;;;;
11;1;114499;00006192;106884;;7.50;1.000;7.55;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114499;;;;;;0;;;;;;;;;;;;
14;1;114499;00006192;106884;;000000000002;000000000002;0.00;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114499;;;;;;;;;;;;;;;;;;
16;1;114499;00006192;106884;;;1.000;0.00;0;416;7.45;7.45;000000000001;;2200000004819;;;;0000000001;;;1/416/114499;;;;;;;;;;;;;;;;;;
11;1;114499;00006192;117322;;75.00;1.000;75.45;0;416;74.55;74.55;000000000001;;2200000006066;75.00;;;0000000001;;;1/416/114499;;;;;;0;;;;;;;;;;;;
14;1;114499;00006192;117322;;000000000002;000000000002;0.00;0;416;74.55;74.55;000000000001;;2200000006066;75.00;;;0000000001;;;1/416/114499;;;;;;;;;;;;;;;;;;
16;1;114499;00006192;117322;;;1.000;0.00;0;416;74.55;74.55;000000000001;;2200000006066;;;;0000000001;;;1/416/114499;;;;;;;;;;;;;;;;;;
41;1;114499;00006192;;0000000002;1;82.00;82.00;0;416;;;0;;;0;;;0000000001;;;1/416/114499;;;;;;;;;;;;;;;;;;
43;1;114499;00006192;;0000000002;1;82.00;82.00;0;416;;;000000000001;;;;;;0000000001;;;27/19462/203;;;;;;;;;;;;;;;;;;
49;1;114499;00006192;;;;;82.00;0;416;;;000000000001;;;;;;0000000001;;;27/19462/203;;;;;;;;;;;;;;;;;;
45;1;114499;00006192;;;;;82.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14532;2090635828;27/19462/203;;;;;;;;;;;;;;;;;;13.07.2021 20:08:00
55;1;114499;00006192;;;;2.000;82.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114499;;;;;;;;;;;;;;;;;;
42;1;114500;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114500;;;;;;;;;;;;;;;;;;
11;1;114500;00006192;103147;;90.00;1.000;90.00;0;416;90.00;90.00;000000000001;;2200000002389;90.00;;;0000000001;;;1/416/114500;;;;;;0;;;;;;;;;;;;
14;1;114500;00006192;103147;;000000000002;000000000002;0.00;0;416;90.00;90.00;000000000001;;2200000002389;90.00;;;0000000001;;;1/416/114500;;;;;;;;;;;;;;;;;;
16;1;114500;00006192;103147;;;1.000;0.00;0;416;90.00;90.00;000000000001;;2200000002389;;;;0000000001;;;1/416/114500;;;;;;;;;;;;;;;;;;
40;1;114500;00006192;;0000000001;0;100.00;100.00;0;416;;;0;;;0;;;0000000001;;;1/416/114500;;;;;;;;;;;;;;;;;;
43;1;114500;00006192;;0000000001;0;90.00;90.00;0;416;;;000000000001;;;;;;0000000001;;;28/19463/203;;;;;;;;;;;;;;;;;;
40;1;114500;00006192;;0000000001;0;-10.00;-10.00;0;416;;;;;;;;;0000000001;;;1/416/114500;;;;;;;;;;;;;;;;;;
49;1;114500;00006192;;;;;90.00;0;416;;;000000000001;;;;;;0000000001;;;28/19463/203;;;;;;;;;;;;;;;;;;
45;1;114500;00006192;;;;;90.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14533;1456312956;28/19463/203;;;;;;;;;;;;;;;;;;13.07.2021 20:14:00
55;1;114500;00006192;;;;1.000;90.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114500;;;;;;;;;;;;;;;;;;
42;1;114501;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114501;;;;;;;;;;;;;;;;;;
11;1;114501;00006192;106884;;7.50;1.000;7.58;0;416;7.42;7.42;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114501;;;;;;0;;;;;;;;;;;;
14;1;114501;00006192;106884;;000000000002;000000000002;0.00;0;416;7.42;7.42;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114501;;;;;;;;;;;;;;;;;;
16;1;114501;00006192;106884;;;1.000;0.00;0;416;7.42;7.42;000000000001;;2200000004819;;;;0000000001;;;1/416/114501;;;;;;;;;;;;;;;;;;
11;1;114501;00006192;277;;39.00;1.000;39.42;0;416;38.58;38.58;000000000001;;2200000006226;39.00;;;0000000001;;;1/416/114501;;;;;;0;;;;;;;;;;;;
14;1;114501;00006192;277;;000000000002;000000000002;0.00;0;416;38.58;38.58;000000000001;;2200000006226;39.00;;;0000000001;;;1/416/114501;;;;;;;;;;;;;;;;;;
16;1;114501;00006192;277;;;1.000;0.00;0;416;38.58;38.58;000000000001;;2200000006226;;;;0000000001;;;1/416/114501;;;;;;;;;;;;;;;;;;
40;1;114501;00006192;;0000000001;0;100.00;100.00;0;416;;;0;;;0;;;0000000001;;;1/416/114501;;;;;;;;;;;;;;;;;;
43;1;114501;00006192;;0000000001;0;46.00;46.00;0;416;;;000000000001;;;;;;0000000001;;;29/19464/203;;;;;;;;;;;;;;;;;;
40;1;114501;00006192;;0000000001;0;-54.00;-54.00;0;416;;;;;;;;;0000000001;;;1/416/114501;;;;;;;;;;;;;;;;;;
49;1;114501;00006192;;;;;46.00;0;416;;;000000000001;;;;;;0000000001;;;29/19464/203;;;;;;;;;;;;;;;;;;
45;1;114501;00006192;;;;;46.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14534;3102941158;29/19464/203;;;;;;;;;;;;;;;;;;13.07.2021 20:24:00
55;1;114501;00006192;;;;2.000;46.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114501;;;;;;;;;;;;;;;;;;
42;1;114502;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114502;;;;;;;;;;;;;;;;;;
11;1;114502;00006192;209;;100.00;1.000;100.00;0;416;100.00;100.00;000000000001;;2200000003454;100.00;;;0000000001;;;1/416/114502;;;;;;0;;;;;;;;;;;;
14;1;114502;00006192;209;;000000000002;000000000002;0.00;0;416;100.00;100.00;000000000001;;2200000003454;100.00;;;0000000001;;;1/416/114502;;;;;;;;;;;;;;;;;;
16;1;114502;00006192;209;;;1.000;0.00;0;416;100.00;100.00;000000000001;;2200000003454;;;;0000000001;;;1/416/114502;;;;;;;;;;;;;;;;;;
40;1;114502;00006192;;0000000001;0;100.00;100.00;0;416;;;0;;;0;;;0000000001;;;1/416/114502;;;;;;;;;;;;;;;;;;
43;1;114502;00006192;;0000000001;0;100.00;100.00;0;416;;;000000000001;;;;;;0000000001;;;30/19465/203;;;;;;;;;;;;;;;;;;
49;1;114502;00006192;;;;;100.00;0;416;;;000000000001;;;;;;0000000001;;;30/19465/203;;;;;;;;;;;;;;;;;;
45;1;114502;00006192;;;;;100.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14535;1367313179;30/19465/203;;;;;;;;;;;;;;;;;;13.07.2021 20:25:00
55;1;114502;00006192;;;;1.000;100.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114502;;;;;;;;;;;;;;;;;;
42;1;114503;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114503;;;;;;;;;;;;;;;;;;
11;1;114503;00006192;106884;;7.50;3.000;22.55;0;416;7.48;22.45;000000000001;;2200000004819;22.50;;;0000000001;;;1/416/114503;;;;;;0;;;;;;;;;;;;
14;1;114503;00006192;106884;;000000000002;000000000002;0.00;0;416;7.48;22.45;000000000001;;2200000004819;22.50;;;0000000001;;;1/416/114503;;;;;;;;;;;;;;;;;;
16;1;114503;00006192;106884;;;1.000;0.00;0;416;7.49;7.49;000000000001;;2200000004819;;;;0000000001;;;1/416/114503;;;;;;;;;;;;;;;;;;
16;1;114503;00006192;106884;;;2.000;0.00;0;416;7.48;14.96;000000000001;;2200000004819;;;;0000000001;;;1/416/114503;;;;;;;;;;;;;;;;;;
11;1;114503;00006192;117968;;65.00;3.000;195.45;0;416;64.85;194.55;000000000001;;2200000006165;195.00;;;0000000001;;;1/416/114503;;;;;;0;;;;;;;;;;;;
14;1;114503;00006192;117968;;000000000002;000000000002;0.00;0;416;64.85;194.55;000000000001;;2200000006165;195.00;;;0000000001;;;1/416/114503;;;;;;;;;;;;;;;;;;
16;1;114503;00006192;117968;;;3.000;0.00;0;416;64.85;194.55;000000000001;;2200000006165;;;;0000000001;;;1/416/114503;;;;;;;;;;;;;;;;;;
41;1;114503;00006192;;0000000002;1;217.00;217.00;0;416;;;0;;;0;;;0000000001;;;1/416/114503;;;;;;;;;;;;;;;;;;
43;1;114503;00006192;;0000000002;1;217.00;217.00;0;416;;;000000000001;;;;;;0000000001;;;31/19466/203;;;;;;;;;;;;;;;;;;
49;1;114503;00006192;;;;;217.00;0;416;;;000000000001;;;;;;0000000001;;;31/19466/203;;;;;;;;;;;;;;;;;;
45;1;114503;00006192;;;;;217.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14536;0152842606;31/19466/203;;;;;;;;;;;;;;;;;;13.07.2021 20:30:00
55;1;114503;00006192;;;;6.000;217.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114503;;;;;;;;;;;;;;;;;;
42;1;114504;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114504;;;;;;;;;;;;;;;;;;
11;1;114504;00006192;106884;;7.50;1.000;7.55;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114504;;;;;;0;;;;;;;;;;;;
14;1;114504;00006192;106884;;000000000002;000000000002;0.00;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114504;;;;;;;;;;;;;;;;;;
16;1;114504;00006192;106884;;;1.000;0.00;0;416;7.45;7.45;000000000001;;2200000004819;;;;0000000001;;;1/416/114504;;;;;;;;;;;;;;;;;;
11;1;114504;00006192;117324;;71.00;1.000;71.45;0;416;70.55;70.55;000000000001;;2200000006103;71.00;;;0000000001;;;1/416/114504;;;;;;0;;;;;;;;;;;;
14;1;114504;00006192;117324;;000000000002;000000000002;0.00;0;416;70.55;70.55;000000000001;;2200000006103;71.00;;;0000000001;;;1/416/114504;;;;;;;;;;;;;;;;;;
16;1;114504;00006192;117324;;;1.000;0.00;0;416;70.55;70.55;000000000001;;2200000006103;;;;0000000001;;;1/416/114504;;;;;;;;;;;;;;;;;;
41;1;114504;00006192;;0000000002;1;78.00;78.00;0;416;;;0;;;0;;;0000000001;;;1/416/114504;;;;;;;;;;;;;;;;;;
43;1;114504;00006192;;0000000002;1;78.00;78.00;0;416;;;000000000001;;;;;;0000000001;;;32/19467/203;;;;;;;;;;;;;;;;;;
49;1;114504;00006192;;;;;78.00;0;416;;;000000000001;;;;;;0000000001;;;32/19467/203;;;;;;;;;;;;;;;;;;
45;1;114504;00006192;;;;;78.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14537;2559747222;32/19467/203;;;;;;;;;;;;;;;;;;13.07.2021 20:49:00
55;1;114504;00006192;;;;2.000;78.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114504;;;;;;;;;;;;;;;;;;
42;1;114505;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114505;;;;;;;;;;;;;;;;;;
11;1;114505;00006192;117968;;65.00;1.000;65.45;0;416;64.55;64.55;000000000001;;2200000006165;65.00;;;0000000001;;;1/416/114505;;;;;;0;;;;;;;;;;;;
14;1;114505;00006192;117968;;000000000002;000000000002;0.00;0;416;64.55;64.55;000000000001;;2200000006165;65.00;;;0000000001;;;1/416/114505;;;;;;;;;;;;;;;;;;
16;1;114505;00006192;117968;;;1.000;0.00;0;416;64.55;64.55;000000000001;;2200000006165;;;;0000000001;;;1/416/114505;;;;;;;;;;;;;;;;;;
11;1;114505;00006192;106884;;7.50;1.000;7.55;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114505;;;;;;0;;;;;;;;;;;;
14;1;114505;00006192;106884;;000000000002;000000000002;0.00;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114505;;;;;;;;;;;;;;;;;;
16;1;114505;00006192;106884;;;1.000;0.00;0;416;7.45;7.45;000000000001;;2200000004819;;;;0000000001;;;1/416/114505;;;;;;;;;;;;;;;;;;
41;1;114505;00006192;;0000000002;1;72.00;72.00;0;416;;;0;;;0;;;0000000001;;;1/416/114505;;;;;;;;;;;;;;;;;;
43;1;114505;00006192;;0000000002;1;72.00;72.00;0;416;;;000000000001;;;;;;0000000001;;;33/19468/203;;;;;;;;;;;;;;;;;;
49;1;114505;00006192;;;;;72.00;0;416;;;000000000001;;;;;;0000000001;;;33/19468/203;;;;;;;;;;;;;;;;;;
45;1;114505;00006192;;;;;72.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14538;0790789335;33/19468/203;;;;;;;;;;;;;;;;;;13.07.2021 21:39:00
55;1;114505;00006192;;;;2.000;72.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114505;;;;;;;;;;;;;;;;;;
42;1;114506;00006192;;;;;;0;416;;;000000000002;;;;;;0000000001;;;1/416/114506;;;;;;;;;;;;;;;;;;
11;1;114506;00006192;117968;;65.00;1.000;65.45;0;416;64.55;64.55;000000000001;;2200000006165;65.00;;;0000000001;;;1/416/114506;;;;;;0;;;;;;;;;;;;
14;1;114506;00006192;117968;;000000000002;000000000002;0.00;0;416;64.55;64.55;000000000001;;2200000006165;65.00;;;0000000001;;;1/416/114506;;;;;;;;;;;;;;;;;;
16;1;114506;00006192;117968;;;1.000;0.00;0;416;64.55;64.55;000000000001;;2200000006165;;;;0000000001;;;1/416/114506;;;;;;;;;;;;;;;;;;
11;1;114506;00006192;106884;;7.50;1.000;7.55;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114506;;;;;;0;;;;;;;;;;;;
14;1;114506;00006192;106884;;000000000002;000000000002;0.00;0;416;7.45;7.45;000000000001;;2200000004819;7.50;;;0000000001;;;1/416/114506;;;;;;;;;;;;;;;;;;
16;1;114506;00006192;106884;;;1.000;0.00;0;416;7.45;7.45;000000000001;;2200000004819;;;;0000000001;;;1/416/114506;;;;;;;;;;;;;;;;;;
40;1;114506;00006192;;0000000001;0;100.00;100.00;0;416;;;0;;;0;;;0000000001;;;1/416/114506;;;;;;;;;;;;;;;;;;
43;1;114506;00006192;;0000000001;0;72.00;72.00;0;416;;;000000000001;;;;;;0000000001;;;34/19469/203;;;;;;;;;;;;;;;;;;
40;1;114506;00006192;;0000000001;0;-28.00;-28.00;0;416;;;;;;;;;0000000001;;;1/416/114506;;;;;;;;;;;;;;;;;;
49;1;114506;00006192;;;;;72.00;0;416;;;000000000001;;;;;;0000000001;;;34/19469/203;;;;;;;;;;;;;;;;;;
45;1;114506;00006192;;;;;72.00;0;416;;;000000000001;;;;0002699472008412;9280440301267847;0000000001;14539;1261143012;34/19469/203;;;;;;;;;;;;;;;;;;13.07.2021 21:41:00
55;1;114506;00006192;;;;2.000;72.00;0;416;;;000000000002;;;;;;0000000001;;;1/416/114506;;;;;;;;;;;;;;;;;;
60;1;114507;00001231;;;5579.00;1757.00;0.00;9;416;;;000000000001;;;;;;;;;35/19471/203;;;;;;;;;;;;;;;;;;
60;1;114508;00001231;;;0.00;481583.72;0.00;9;416;;;000000000002;;;;;;;;;3/6835/427;;;;;;;;;;;;;;;;;;
63;1;114509;00001231;;;5579.00;1757.00;0.00;9;416;;;000000000001;;;;;;;;;1/19472/203;;;;;;;;;;;;;;;;;;
63;1;114510;00001231;;;0.00;481583.72;0.00;9;416;;;000000000002;;;;;;;;;3/6836/427;;;;;;;;;;;;;;;;;;
61;1;114512;00001231;;;6165.00;;6941.30;10;416;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
